,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,0.693884312080445,0.0,-0.6041441231280552,0.0,-0.5906961461293936,0.0,0.7786099184866094,-0.5653152599333866,0.0,0.0,0.7208595193910468,0.0,0.5323855652921592,0.0,0.0,0.0,-0.517310922727359,0.0,0.0,0.0,0.0,0.0,-0.8011266459613894,0.0,0.00021791110119456406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5620410048791477,0.0,0.0,0.6706368013701102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.2947658371818711,0.0,0.0,0.0,0.0,0.8373599999413182,0.544449461807075,-0.7992372964345882,0.0,0.0,0.5139959642747877,0.0,0.0,0.0,0.0,-0.5947225714925183,0.5468907302760296,0.0,0.0,0.0,-0.6237404477126833,0.0,0.0,0.529717132219393,0.0,0.0,-0.7203949905500135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2665985863916593,0.0,0.0,-2.114615379220355,0.0,0.0
2,-0.6041441231280552,0.0,0.5378363517948139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6907662353005826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5547177864812244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5584320372664835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.22594443243795764,0.0,0.0,-0.6888804371189421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7227236564341926,-0.9449758004890212,0.5553491046813142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6812729985935424,0.0,0.0,0.0,0.5694802161843173,-0.5865661157009653
4,-0.5906961461293936,0.0,0.0,0.0,0.3673667641292432,0.0,-0.5772291003109026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021235129007978604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6772138466062102,0.5154032048888998
5,0.0,0.0,0.0,0.0,0.0,0.604328376752228,0.0,0.0,0.0,0.0,0.0,-0.5058487476877447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6140816191569317,0.0,0.0,0.0,0.0,0.0,0.9614726084840015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.7786099184866094,0.8373599999413182,0.0,-0.6888804371189421,-0.5772291003109026,0.0,2.061649918268758,0.0,0.0,0.0,0.0,0.0,0.5357167639122156,0.0,0.0,0.0,-0.7101559096913809,0.0,0.0,0.0,0.8461480393159764,0.0,-0.8128745653539358,0.0,0.5904304101305472,-0.7281873133676453,0.0,0.0,0.0,0.0,-0.9104206939702848,0.6032791491655303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6307124710897649,-0.6377429421304132,0.0,0.0,0.0,0.0,0.0
7,-0.5653152599333866,0.544449461807075,0.0,0.0,0.0,0.0,0.0,0.8450640123606267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5132461602430035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,-0.7992372964345882,0.0,0.0,0.0,0.0,0.0,0.0,0.46091850567503206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6223571847338505,0.0,0.0,0.0,0.0,0.0,0.0,0.7704557224948702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5104709028745938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6479833442257945,0.0,0.0,0.0,0.0,0.0,0.0
10,0.7208595193910468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07277777965057965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0,0.5139959642747877,0.6907662353005826,0.0,0.0,-0.5058487476877447,0.0,0.0,0.0,0.0,0.0,0.8729857549673876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.597836710818048,0.597987904726196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7174193588779187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.5323855652921592,0.0,0.0,0.0,0.0,0.0,0.5357167639122156,0.0,0.0,0.0,0.0,0.0,0.7045408575688195,0.0,0.0,-0.5495305878279676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8821261963717172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7704308234843549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7938805177978447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4965509466151392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5495305878279676,0.0,0.0,0.04374253287948624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6334273416853512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,-0.517310922727359,-0.5947225714925183,0.0,0.0,0.0,0.0,-0.7101559096913809,0.0,0.0,0.7704557224948702,0.0,0.0,0.0,0.0,0.0,0.0,0.20778372540022344,0.0,0.0,0.7641101298434543,-0.7440097496517079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7612839065339703,-0.6659555612033834,0.0,0.7819713160127421,0.0,0.5099722387500001,0.0,0.0,-0.63270135064041,0.0
17,0.0,0.5468907302760296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341859892410032,0.0,0.0,0.0,-0.5694914376795708,0.0,0.0,0.0,0.0,0.0,-0.6991052281242512,0.0,0.0,0.0,-0.6178098085728416,0.5828165684969777,0.0,0.0,0.0,0.0,0.0,-0.6202597057666356,0.0,0.0,-0.6565755600977131,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7689827613367828,-0.5031599429505538,0.0,0.0,0.0,-0.60698875780091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6062870510981846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0,0.0,0.0,0.0,0.0,-0.6140816191569317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7641101298434543,0.0,-0.5031599429505538,0.7608012083170548,-0.5666288908033127,0.0,-0.5826646770451089,0.732108037394456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5998030871788267,0.0,0.0,0.0,0.0,0.0,0.0,-0.5866244267351096,-0.00022951465492454805,0.0,0.0,0.0,0.0,0.0,-1.0388984797608862,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.8461480393159764,0.0,0.0,0.0,0.0,-0.597836710818048,0.0,0.0,0.0,0.0,-0.7440097496517079,0.0,0.0,-0.5666288908033127,1.252895644923988,-0.6959695502910652,0.5354114974446386,0.0,0.0,0.0,0.0,0.0,0.0,-0.8631780823560237,0.6872077675434113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5199242950057129,0.0,0.0,0.0,0.0,0.0,0.6956530373059304,-0.7364228941083009
21,0.0,-0.6237404477126833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.597987904726196,0.0,0.0,0.0,0.0,0.0,-0.5694914376795708,0.0,0.0,-0.6959695502910652,0.9399801985709029,0.0,0.0,0.0,0.0,0.0,0.8151061651459802,-0.9038333888406639,0.0,0.0,0.0,0.0,0.0,0.0,-0.5057639050446568,0.0,-0.5387315974026424,0.0,0.0,0.557652867572182,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,-0.8011266459613894,0.0,0.0,0.0,0.0,0.0,-0.8128745653539358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5826646770451089,0.5354114974446386,0.0,1.0053859336522768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5998297315715289,0.0,0.0,0.0,0.6440999473453338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.60698875780091,0.732108037394456,0.0,0.0,0.0,-0.20766421489908218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.00021791110119456406,0.529717132219393,0.0,0.0,0.00021235129007978604,0.0,0.5904304101305472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3080500574478297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.9614726084840015,-0.7281873133676453,0.0,0.0,-0.5104709028745938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6919787131685278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25820141462727514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0,-0.7203949905500135,0.0,0.7227236564341926,0.0,0.0,0.0,-0.5132461602430035,0.0,0.0,0.0,0.0,-0.8821261963717172,0.0,0.0,0.6334273416853512,0.0,-0.6991052281242512,0.0,0.0,0.0,0.8151061651459802,0.0,0.0,0.0,0.0,0.0,-0.09245986301008716,0.0,0.0,-0.6558612040117358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6520735867780169,0.0,0.0,0.0,0.0,0.0
28,0.0,0.0,0.0,-0.9449758004890212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9038333888406639,0.0,0.0,0.0,0.0,0.0,0.0,1.0053966975423598,-0.7630013937112958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6865524863878203,0.0,0.0,-0.865566870682524,0.0,0.0,0.0,0.0,0.0
29,0.0,0.0,0.0,0.5553491046813142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8631780823560237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7630013937112958,0.44858222522502955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6738855221718402,0.0,0.0
30,0.0,0.0,0.0,0.0,0.0,0.0,-0.9104206939702848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6872077675434113,0.0,0.0,0.0,0.0,0.0,0.0,-0.6558612040117358,0.0,0.0,0.6829435408293741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5087380323294475,0.0
31,0.0,0.0,-0.5547177864812244,0.0,0.0,0.0,0.6032791491655303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6178098085728416,0.6062870510981846,0.0,0.0,0.0,-0.5998297315715289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4496200113043553,0.0,0.0,0.0,0.0,0.0,0.5562928240973205,0.0,0.5021076551273818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5828165684969777,0.0,0.5998030871788267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4771723098556811,0.0,0.0,0.5244790389853949,0.0,0.0,-0.5035922577210715,0.0,0.0,0.0,0.0,0.0,0.0,-0.8992960092591118,0.5436525226599629,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3503577502408372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050782614421262785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,-0.5620410048791477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7174193588779187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5057639050446568,0.6440999473453338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5244790389853949,0.0,0.0,0.36319087829154995,0.0,-0.5258891405866483,0.0,-0.6299739698616748,0.0,-0.7573041675047236,0.0,-0.6536179773592525,0.0,0.0,0.0,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7095306406635186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5387315974026424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5562928240973205,0.0,0.0,0.0,-0.5258891405866483,0.0,0.863184448158152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.6706368013701102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7612839065339703,-0.6202597057666356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5035922577210715,0.0,0.0,0.0,0.0,0.0,0.6422581587584294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5308267447232695
39,0.0,0.0,0.5584320372664835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7704308234843549,0.0,0.0,0.0,-0.6659555612033834,0.0,0.0,-0.5866244267351096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6865524863878203,0.0,0.0,0.5021076551273818,0.0,0.0,0.0,-0.6299739698616748,0.0,0.0,0.0,0.19714446215728232,0.0,0.0,0.5616459906918281,0.0,0.0,0.0,0.0,0.0
40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00022951465492454805,-0.5199242950057129,0.557652867572182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2322867906967891,0.0,0.0,0.0,0.0,0.8339319885421003,0.0,0.0
41,0.0,0.0,0.0,0.0,0.0,0.0,-0.6307124710897649,0.0,0.0,-0.6479833442257945,0.0,0.0,0.0,0.0,0.0,0.0,0.7819713160127421,-0.6565755600977131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7573041675047236,0.0,0.0,0.0,0.0,0.0,0.05205851921965895,0.0,0.0,0.0,0.9867983438480853,0.0,0.0
42,0.0,1.2665985863916593,0.0,0.6812729985935424,0.0,0.0,-0.6377429421304132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6520735867780169,-0.865566870682524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5616459906918281,0.0,0.0,0.824268204302063,0.0,0.0,-0.7027224235647808,0.0,0.0
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5099722387500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6536179773592525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6511100045485887,0.0,0.0,0.0,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5525228980112421,0.0,0.0,0.0
45,0.0,-2.114615379220355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6738855221718402,0.0,0.0,-0.8992960092591118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8339319885421003,0.9867983438480853,-0.7027224235647808,0.0,0.0,1.3691809066892286,0.0,0.0
46,0.0,0.0,0.0,0.5694802161843173,-0.6772138466062102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.63270135064041,0.0,0.0,-1.0388984797608862,0.6956530373059304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5087380323294475,0.0,0.5436525226599629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9051211499634342,-0.6121167096454516
47,0.0,0.0,0.0,-0.5865661157009653,0.5154032048888998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7364228941083009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5308267447232695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6121167096454516,0.7145900593312715
